ID,Title,Gender,Province,WorkType,SalaryShown,MinSalary,MaxSalary,MainCategory,Industry,ExperienceYears,RelatedExperience,IsRemote,IsInternship,DisabilitySupport,CompanyProvince,CompanyCity,OwnershipType,CompanySize,ActivityType,CompanyIndustry,AvgSalary
82080,React Developer,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,13.5
82089,برنامه نویس .NET,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,True,True,False,True,Tehran,Tehran,,11 - 50 employees,,"IT / Software / Hardware,Technology and Innovation / VC / Accelerator",22.5
82174,برنامه نویس ارشد پایتون,تفاوتی ندارد,Alborz,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Marketing / Advertising,5,False,False,False,,Alborz,Karaj,,Less than 10 employees,,Marketing / Advertising,22.5
82315,کارآموز وردپرس,تفاوتی ندارد,Mazandaran,Part Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,0,False,True,True,True,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,Internet Provider / E-commerce / Online Services,11.0
82785,برنامه نویس #C,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Pharmaceutical,2,False,False,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing only with Iranian entities,"Healthcare / Medical Services,Pharmaceutical",13.5
82796,کارشناس نرم افزار - آقا,فقط آقا,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,True,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Business Services / Consulting",11.0
82919,Senior .NET Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,5,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
82955,برنامه نویس ++C,ترجیحاً آقا,Isfahan,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,True,Isfahan,Isfahan,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services,Technology and Innovation / VC / Accelerator",17.5
83249,برنامه نویس Full-Stack,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,True,True,False,True,Tehran,Tehran,,Less than 10 employees,,IT / Software / Hardware,17.5
83600,برنامه نویس Front-End,تفاوتی ندارد,Ghazvin,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,0,False,False,False,,Ghazvin,Ghazvin,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,11.0
83653,ReactJs) Front-End Developer),تفاوتی ندارد,Khorasan Razavi,Full Time,True,6.0,8.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Khorasan Razavi,Mashhad,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,7.0
83664,برنامه نویس Back-End,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Automotive,2,False,False,False,,Tehran,Tehran,Privately held,More than 5001 employees,Iranian company dealing with Iranian and foreign customers,Automotive,17.5
83674,برنامه نویس Front-End,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Automotive,2,False,False,False,,Tehran,Tehran,Privately held,More than 5001 employees,Iranian company dealing with Iranian and foreign customers,Automotive,17.5
83766,Python Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,False,False,,Tehran,Tehran,,Less than 10 employees,,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
83832,توسعه دهنده Front-End,تفاوتی ندارد,Isfahan,Project - based,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,501 - 1000 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,40.0
83833,توسعه دهنده C#,تفاوتی ندارد,Isfahan,Project - based,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,True,False,True,Isfahan,Isfahan,Privately held,501 - 1000 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,40.0
83835,توسعه دهنده Lravel,تفاوتی ندارد,Isfahan,Project - based,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,True,False,True,Isfahan,Isfahan,Privately held,501 - 1000 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,40.0
83836,توسعه دهنده Python,تفاوتی ندارد,Isfahan,Project - based,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,True,False,True,Isfahan,Isfahan,Privately held,501 - 1000 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,40.0
83837,توسعه دهنده Next.js,تفاوتی ندارد,Isfahan,Project - based,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,True,False,True,Isfahan,Isfahan,Privately held,501 - 1000 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,40.0
83838,توسعه دهنده PHP,تفاوتی ندارد,Isfahan,Project - based,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,True,False,True,Isfahan,Isfahan,Privately held,501 - 1000 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,40.0
83863,برنامه نویس C) Front-End#),تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,True,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,13.5
83912,مدیر پایگاه داده,تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,11.0
84031,برنامه نویس Flutter,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,13.5
84217,برنامه نویس PHP (Laravel),تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Education / Research,3,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,Education / Research,22.5
84574,Front End Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,2,True,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Internet Provider / E-commerce / Online Services,Marketing / Advertising",17.5
84647,(Senior Back-End Developer (Node.js,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,3,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,17.5
84649,Elasticsearch Expert,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,3,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,17.5
84653,Senior React Native Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,2,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,17.5
84761,QML Developer,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Medical Devices,1,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,Medical Devices,13.5
84763,Senior C++ Developer,تفاوتی ندارد,Tehran,Part Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Medical Devices,1,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,Medical Devices,13.5
84766,Junior C++ Developer,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Medical Devices,1,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,Medical Devices,13.5
84773,کارشناس نرم افزار,تفاوتی ندارد,Tehran,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Engineering Services / Technical Services & Solutions,1,False,False,False,,Tehran,Tehran,Privately held,501 - 1000 employees,Iranian company dealing with Iranian and foreign customers,Engineering Services / Technical Services & Solutions,9.0
85126,Senior Front-End Deveoper (React),تفاوتی ندارد,Tehran,Full Time Or Part Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,True,False,,Tehran,Tehran,Privately held,Less than 10 employees,Branch of non - Iranian company / Embassy,IT / Software / Hardware,17.5
85269,کارآموز React,تفاوتی ندارد,Yazd,Full Time,True,5.0,6.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Yazd,Yazd,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,5.5
85371,برنامه نویس فرانت اند React,تفاوتی ندارد,Tehran,Project - based,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,True,True,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,17.5
85393,برنامه نویس  ASP.NET Core - آقا,فقط آقا,Tehran,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Automotive,0,False,False,False,,Tehran,Tehran,Governmental,11 - 50 employees,Iranian company dealing only with Iranian entities,Automotive,9.0
85591,کارشناس توسعه دهنده نرم افزار,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Catering / Restaurant / Food and Beverage,1,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,Catering / Restaurant / Food and Beverage,11.0
85706,برنامه نویس Back-End,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Banking",22.5
86072,کارآموز وردپرس,تفاوتی ندارد,Isfahan,Part Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,0,False,True,True,True,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,Internet Provider / E-commerce / Online Services,11.0
86088,کارشناس نرم افزار,ترجیحاً آقا,Azarbayjan Sharghi,Full Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Manufacturing & Production,2,False,False,False,,Azarbayjan Sharghi,Tabriz,Privately held,501 - 1000 employees,Iranian company dealing with Iranian and foreign customers,Manufacturing & Production,9.0
86135,کارآموز وردپرس,تفاوتی ندارد,Mazandaran,Part Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,0,False,True,True,True,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,Internet Provider / E-commerce / Online Services,11.0
